Timestamp,Age,Primary streaming service,Hours per day,While working,Instrumentalist,Composer,Fav genre,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Permissions,age_group,BPM_scaled,BPM_pca,Depression_Width_Bin,Hours_per_day_Equal_Freq_Bin
2022-08-28 14:04:09,22.0,Apple Music,0.5,No,No,No,Hip hop,No,No,113.0,Sometimes,Never,Never,Never,Never,Very frequently,Rarely,Never,Rarely,Never,Never,Sometimes,Sometimes,Very frequently,Never,Never,7.0,7.0,0.0,1.0,No effect,I understand.,<30,-0.9999997739999997,-0.003179670693163606,High,0.0
2022-08-28 14:04:20,16.0,Spotify,5.0,Yes,Yes,Yes,Jazz,Yes,Yes,167.0,Sometimes,Rarely,Never,Never,Rarely,Rarely,Very frequently,Very frequently,Rarely,Never,Never,Very frequently,Rarely,Very frequently,Sometimes,Never,7.0,7.0,8.0,4.0,Improve,I understand.,<30,-0.9999996659999997,-0.0031795626931635512,High,2.0
2022-08-28 14:07:29,17.0,Spotify,5.0,Yes,No,No,Metal,Yes,Yes,95.0,Never,Sometimes,Rarely,Rarely,Never,Never,Never,Never,Never,Never,Very frequently,Rarely,Never,Never,Very frequently,Sometimes,4.0,1.0,0.0,0.0,Improve,I understand.,<30,-0.9999998099999998,-0.0031797066931636975,Low,2.0
2022-08-28 14:08:57,19.0,Spotify,10.0,Yes,No,No,R&B,Yes,Yes,110.0,Never,Rarely,Very frequently,Never,Never,Sometimes,Never,Very frequently,Never,Never,Never,Rarely,Very frequently,Rarely,Never,Never,7.0,2.0,1.0,5.0,Improve,I understand.,<30,-0.9999997799999998,-0.0031796766931636578,Low,2.0
2022-08-28 14:10:04,18.0,YouTube Music,2.0,No,No,No,EDM,No,Yes,150.0,Sometimes,Rarely,Very frequently,Never,Rarely,Rarely,Rarely,Never,Never,Sometimes,Never,Very frequently,Rarely,Sometimes,Rarely,Very frequently,9.0,0.0,5.0,10.0,Improve,I understand.,<30,-0.9999996999999997,-0.0031795966931635893,Low,1.0
2022-08-28 14:10:17,18.0,YouTube Music,4.0,Yes,No,No,Hip hop,Yes,Yes,93.0,Never,Never,Rarely,Never,Never,Very frequently,Sometimes,Sometimes,Rarely,Sometimes,Never,Very frequently,Very frequently,Very frequently,Sometimes,Rarely,2.0,7.0,1.0,1.0,Improve,I understand.,<30,-0.9999998139999998,-0.003179710693163696,High,2.0
2022-08-28 14:12:55,19.0,Spotify,5.0,No,Yes,Yes,Rock,Yes,Yes,90.0,Rarely,Never,Never,Rarely,Never,Sometimes,Very frequently,Never,Very frequently,Rarely,Sometimes,Rarely,Sometimes,Rarely,Very frequently,Rarely,10.0,8.0,7.0,0.0,Improve,I understand.,<30,-0.9999998199999999,-0.0031797166931637477,High,2.0
2022-08-28 14:14:48,19.0,Spotify,3.0,Yes,No,No,Jazz,Yes,No,118.0,Rarely,Never,Rarely,Never,Never,Very frequently,Very frequently,Rarely,Sometimes,Very frequently,Never,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,3.0,0.0,0.0,0.0,Improve,I understand.,<30,-0.9999997639999998,-0.0031796606931636666,Low,1.0
2022-08-28 14:18:22,22.0,Spotify,2.0,Yes,No,No,K pop,Yes,Yes,126.0,Never,Never,Very frequently,Never,Never,Sometimes,Never,Very frequently,Never,Never,Never,Sometimes,Never,Sometimes,Very frequently,Rarely,7.0,8.0,5.0,1.0,No effect,I understand.,<30,-0.9999997479999998,-0.003179644693163675,High,1.0
2022-08-28 14:24:10,16.0,Spotify,2.5,Yes,Yes,Yes,Rock,Yes,Yes,103.0,Rarely,Sometimes,Never,Very frequently,Never,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Very frequently,Rarely,Never,Very frequently,Rarely,2.0,1.0,0.0,0.0,Improve,I understand.,<30,-0.9999997939999998,-0.0031796906931637063,Low,1.0
2022-08-28 14:25:08,19.0,Spotify,3.0,Yes,No,No,R&B,Yes,Yes,77.0,Rarely,Never,Sometimes,Never,Never,Very frequently,Rarely,Very frequently,Rarely,Rarely,Rarely,Very frequently,Very frequently,Very frequently,Rarely,Very frequently,5.0,4.0,0.0,1.0,Improve,I understand.,<30,-0.9999998459999998,-0.003179742693163679,Medium,1.0
2022-08-28 14:26:12,37.0,Spotify,1.0,Yes,No,No,Rock,No,No,115.0,Rarely,Rarely,Rarely,Rarely,Never,Rarely,Rarely,Rarely,Never,Rarely,Rarely,Sometimes,Rarely,Rarely,Very frequently,Never,9.0,10.0,6.0,10.0,No effect,I understand.,30-40,-0.9999997699999997,-0.0031796666931636075,High,0.0
2022-08-28 14:29:29,14.0,Spotify,7.0,Yes,Yes,No,Jazz,No,No,110.0,Rarely,Never,Very frequently,Never,Never,Never,Very frequently,Never,Sometimes,Never,Never,Sometimes,Never,Never,Very frequently,Very frequently,2.0,0.0,0.0,0.0,Improve,I understand.,<30,-0.9999997799999998,-0.0031796766931636578,Low,2.0
2022-08-28 14:30:34,33.0,I do not use a streaming service.,1.0,No,No,No,Metal,No,Yes,1589948.344992051,Rarely,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,Rarely,Never,Very frequently,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,5.0,2.0,5.0,1.0,Improve,I understand.,30-40,-0.996820103306836,1.1102230246251568e-16,Low,0.0
2022-08-28 14:38:19,26.0,Spotify,1.0,No,No,No,R&B,No,No,113.0,Rarely,Sometimes,Never,Sometimes,Never,Very frequently,Very frequently,Never,Never,Never,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Never,3.0,2.0,0.0,0.0,No effect,I understand.,<30,-0.9999997739999997,-0.003179670693163606,Low,0.0
2022-08-28 14:41:04,32.0,Spotify,3.0,Yes,No,No,Hip hop,No,No,157.0,Never,Never,Rarely,Never,Never,Very frequently,Never,Never,Sometimes,Rarely,Never,Sometimes,Very frequently,Very frequently,Rarely,Never,2.0,0.0,7.0,0.0,No effect,I understand.,30-40,-0.9999996859999997,-0.003179582693163541,Low,1.0
2022-08-28 14:45:44,30.0,Spotify,5.0,Yes,Yes,No,Metal,Yes,No,160.0,Sometimes,Rarely,Never,Sometimes,Never,Rarely,Never,Never,Never,Never,Very frequently,Sometimes,Never,Never,Very frequently,Never,7.0,6.0,6.0,2.0,No effect,I understand.,<30,-0.9999996799999997,-0.0031795766931636,Medium,2.0
2022-08-28 14:47:08,43.0,I do not use a streaming service.,6.0,Yes,Yes,Yes,Video game music,Yes,Yes,109.0,Sometimes,Rarely,Very frequently,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Very frequently,Rarely,Sometimes,Rarely,Never,Sometimes,Very frequently,5.0,4.0,8.0,3.0,No effect,I understand.,40-50,-0.9999997819999998,-0.003179678693163712,Medium,2.0
2022-08-28 14:49:18,24.0,Spotify,4.0,Yes,No,No,Classical,Yes,Yes,175.0,Very frequently,Rarely,Rarely,Never,Never,Rarely,Rarely,Never,Never,Never,Sometimes,Very frequently,Rarely,Never,Very frequently,Rarely,4.0,6.0,5.0,3.0,Improve,I understand.,<30,-0.9999996499999997,-0.0031795466931635605,Medium,2.0
2022-08-28 14:51:02,36.0,YouTube Music,1.0,Yes,No,No,Rock,Yes,No,110.0,Sometimes,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Sometimes,Rarely,Rarely,Very frequently,Never,6.0,2.0,3.0,1.0,Improve,I understand.,30-40,-0.9999997799999998,-0.0031796766931636578,Low,0.0
2022-08-28 14:58:17,19.0,YouTube Music,4.0,Yes,No,No,Video game music,Yes,No,162.0,Rarely,Never,Rarely,Never,Never,Rarely,Sometimes,Never,Never,Sometimes,Never,Sometimes,Never,Never,Rarely,Very frequently,8.0,2.0,1.0,6.0,Improve,I understand.,<30,-0.9999996759999997,-0.003179572693163602,Low,2.0
2022-08-28 14:59:05,22.0,Spotify,10.0,Yes,No,No,Metal,Yes,Yes,189.0,Rarely,Very frequently,Never,Very frequently,Never,Never,Rarely,Never,Never,Never,Very frequently,Rarely,Never,Rarely,Sometimes,Sometimes,9.0,6.0,0.0,6.0,Improve,I understand.,<30,-0.9999996219999996,-0.003179518693163464,Medium,2.0
2022-08-28 15:02:14,20.0,Spotify,3.0,No,No,Yes,EDM,Yes,Yes,121.0,Rarely,Sometimes,Very frequently,Never,Never,Sometimes,Never,Rarely,Never,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Rarely,0.0,3.0,7.0,0.0,Improve,I understand.,<30,-0.9999997579999997,-0.003179654693163614,Low,1.0
2022-08-28 15:03:51,31.0,Spotify,2.0,No,No,No,Rock,Yes,No,200.0,Rarely,Rarely,Never,Rarely,Never,Rarely,Rarely,Never,Never,Rarely,Sometimes,Sometimes,Never,Rarely,Very frequently,Never,8.0,9.0,6.0,2.0,Improve,I understand.,30-40,-0.9999995999999997,-0.0031794966931635305,High,1.0
2022-08-28 15:03:56,19.0,Spotify,4.0,Yes,No,No,Metal,Yes,Yes,105.0,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Sometimes,Very frequently,Rarely,4.0,1.0,1.0,1.0,Improve,I understand.,<30,-0.9999997899999998,-0.0031796866931637084,Low,2.0
2022-08-28 15:07:16,15.0,Spotify,8.0,Yes,No,No,Rock,No,No,193.0,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Rarely,Never,Never,Very frequently,Rarely,8.0,7.0,5.0,0.0,Improve,I understand.,<30,-0.9999996139999996,-0.003179510693163468,High,2.0
2022-08-28 15:09:31,18.0,Spotify,2.0,No,Yes,Yes,Metal,Yes,Yes,149.0,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Never,Never,Very frequently,Sometimes,Never,Rarely,Very frequently,Rarely,3.0,4.0,6.0,1.0,Improve,I understand.,<30,-0.9999997019999997,-0.0031795986931635323,Medium,1.0
2022-08-28 15:22:00,25.0,I do not use a streaming service.,0.5,No,Yes,No,Classical,No,No,140.0,Very frequently,Never,Never,Never,Rarely,Never,Sometimes,Never,Sometimes,Never,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,1.0,1.0,3.0,1.0,Improve,I understand.,<30,-0.9999997199999997,-0.0031796166931635787,Low,0.0
2022-08-28 15:32:38,17.0,Apple Music,5.0,Yes,No,No,Metal,Yes,No,134.0,Never,Rarely,Never,Never,Never,Sometimes,Never,Never,Never,Rarely,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,10.0,8.0,6.0,7.0,No effect,I understand.,<30,-0.9999997319999997,-0.003179628693163572,High,2.0
2022-08-28 15:41:56,28.0,YouTube Music,1.0,No,No,No,Rock,Yes,No,120.0,Rarely,Never,Very frequently,Sometimes,Never,Never,Never,Never,Never,Rarely,Rarely,Rarely,Never,Never,Sometimes,Rarely,6.0,6.0,2.0,0.0,No effect,I understand.,<30,-0.9999997599999998,-0.0031796566931636687,Medium,0.0
2022-08-28 16:04:58,20.0,Spotify,3.0,Yes,No,No,Rock,Yes,Yes,170.0,Never,Never,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Rarely,Rarely,Sometimes,Sometimes,Rarely,Very frequently,Sometimes,6.0,7.0,0.0,0.0,Improve,I understand.,<30,-0.9999996599999996,-0.0031795566931634993,High,1.0
2022-08-28 16:07:28,21.0,YouTube Music,2.0,Yes,Yes,No,Metal,Yes,Yes,107.0,Sometimes,Rarely,Never,Very frequently,Never,Never,Rarely,Never,Never,Rarely,Very frequently,Rarely,Never,Rarely,Sometimes,Very frequently,8.0,4.0,10.0,0.0,No effect,I understand.,<30,-0.9999997859999998,-0.0031796826931637105,Medium,1.0
2022-08-28 16:07:51,41.0,Spotify,3.0,Yes,No,No,Pop,No,Yes,113.0,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Sometimes,Rarely,Rarely,Never,Rarely,Very frequently,Very frequently,Sometimes,Very frequently,Never,9.0,7.0,6.0,2.0,No effect,I understand.,40-50,-0.9999997739999997,-0.003179670693163606,High,1.0
2022-08-28 16:08:12,20.0,Spotify,2.0,Yes,Yes,No,Pop,Yes,No,126.0,Never,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Never,Never,Very frequently,Never,Rarely,Very frequently,Sometimes,7.0,4.0,6.0,5.0,Improve,I understand.,<30,-0.9999997479999998,-0.003179644693163675,Medium,1.0
2022-08-28 16:13:28,34.0,Other streaming service,4.0,Yes,No,No,Metal,Yes,Yes,161.0,Rarely,Never,Sometimes,Never,Never,Sometimes,Rarely,Never,Never,Never,Very frequently,Rarely,Never,Sometimes,Sometimes,Rarely,6.0,7.0,0.0,0.0,No effect,I understand.,30-40,-0.9999996779999997,-0.0031795746931635453,High,2.0
2022-08-28 16:15:08,21.0,YouTube Music,3.0,Yes,No,Yes,Metal,Yes,No,1589948.344992051,Sometimes,Rarely,Never,Sometimes,Never,Never,Never,Never,Never,Never,Very frequently,Very frequently,Never,Never,Very frequently,Rarely,10.0,0.0,10.0,10.0,Improve,I understand.,<30,-0.996820103306836,1.1102230246251568e-16,Low,1.0
2022-08-28 16:15:08,23.0,Spotify,2.0,Yes,No,No,Metal,Yes,Yes,100.0,Rarely,Never,Never,Rarely,Never,Never,Never,Never,Never,Sometimes,Very frequently,Rarely,Never,Never,Sometimes,Rarely,6.0,3.0,0.0,1.0,Improve,I understand.,<30,-0.9999997999999998,-0.0031796966931636472,Low,1.0
2022-08-28 16:15:39,16.0,Spotify,3.0,No,No,No,Pop,No,No,140.0,Rarely,Never,Never,Never,Never,Sometimes,Rarely,Never,Rarely,Never,Never,Very frequently,Sometimes,Rarely,Never,Never,7.0,5.0,5.0,3.0,Improve,I understand.,<30,-0.9999997199999997,-0.0031796166931635787,Medium,1.0
2022-08-28 16:15:58,19.0,YouTube Music,4.0,Yes,No,No,Pop,Yes,No,156.0,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Rarely,Rarely,Never,Never,Rarely,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,7.0,10.0,5.0,0.0,Improve,I understand.,<30,-0.9999996879999997,-0.0031795846931635956,High,2.0
2022-08-28 16:23:43,22.0,Spotify,2.0,Yes,Yes,No,Rock,Yes,Yes,98.0,Sometimes,Never,Never,Rarely,Never,Sometimes,Sometimes,Never,Sometimes,Rarely,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,8.0,6.0,0.0,0.0,Improve,I understand.,<30,-0.9999998039999998,-0.0031797006931636456,Medium,1.0
2022-08-28 16:27:00,19.0,Spotify,8.0,Yes,No,No,K pop,Yes,Yes,100.0,Very frequently,Never,Rarely,Never,Never,Sometimes,Sometimes,Very frequently,Never,Very frequently,Never,Very frequently,Sometimes,Rarely,Rarely,Rarely,4.0,3.0,0.0,0.0,Improve,I understand.,<30,-0.9999997999999998,-0.0031796966931636472,Low,2.0
2022-08-28 16:30:17,23.0,Spotify,4.0,Yes,No,No,Hip hop,Yes,Yes,78.0,Rarely,Never,Sometimes,Sometimes,Never,Very frequently,Rarely,Very frequently,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Sometimes,7.0,6.0,7.0,5.0,Improve,I understand.,<30,-0.9999998439999999,-0.003179740693163735,Medium,2.0
2022-08-28 16:30:36,23.0,Spotify,2.0,No,Yes,No,Metal,No,Yes,117.0,Never,Never,Rarely,Never,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Never,Never,Rarely,Sometimes,Never,7.0,3.0,2.0,3.0,Improve,I understand.,<30,-0.9999997659999997,-0.00317966269316361,Low,1.0
2022-08-28 16:32:40,22.0,Spotify,1.0,No,No,Yes,EDM,Yes,No,128.0,Never,Never,Very frequently,Never,Rarely,Sometimes,Sometimes,Never,Never,Never,Never,Very frequently,Very frequently,Sometimes,Sometimes,Never,2.0,7.0,5.0,0.0,Improve,I understand.,<30,-0.9999997439999997,-0.003179640693163566,High,0.0
2022-08-28 16:34:03,17.0,Spotify,3.0,Yes,No,No,Rock,Yes,No,130.0,Rarely,Sometimes,Sometimes,Sometimes,Never,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,Very frequently,Very frequently,Sometimes,Very frequently,Sometimes,7.0,8.0,6.0,5.0,Improve,I understand.,<30,-0.9999997399999997,-0.003179636693163568,High,1.0
2022-08-28 16:37:00,28.0,Spotify,0.5,No,No,No,Folk,Yes,No,130.0,Rarely,Sometimes,Never,Very frequently,Never,Rarely,Rarely,Never,Never,Never,Never,Sometimes,Never,Rarely,Very frequently,Rarely,4.0,7.0,1.0,0.0,Improve,I understand.,<30,-0.9999997399999997,-0.003179636693163568,High,0.0
2022-08-28 16:37:10,23.0,Spotify,2.0,No,No,No,Rock,Yes,Yes,1589948.344992051,Never,Never,Never,Never,Never,Sometimes,Never,Sometimes,Never,Never,Very frequently,Very frequently,Never,Sometimes,Very frequently,Sometimes,7.0,8.0,5.0,1.0,No effect,I understand.,<30,-0.996820103306836,1.1102230246251568e-16,High,1.0
2022-08-28 16:53:26,19.0,Apple Music,3.0,Yes,No,No,Rock,Yes,Yes,126.0,Never,Sometimes,Sometimes,Never,Never,Very frequently,Never,Never,Never,Rarely,Rarely,Rarely,Rarely,Sometimes,Very frequently,Sometimes,5.0,2.0,8.0,6.0,Improve,I understand.,<30,-0.9999997479999998,-0.003179644693163675,Low,1.0
2022-08-28 16:58:35,17.0,Spotify,2.0,Yes,Yes,Yes,Hip hop,Yes,Yes,122.0,Rarely,Never,Sometimes,Sometimes,Never,Very frequently,Sometimes,Rarely,Rarely,Rarely,Very frequently,Rarely,Rarely,Very frequently,Very frequently,Never,10.0,7.0,4.0,2.0,Improve,I understand.,<30,-0.9999997559999998,-0.003179652693163671,High,1.0
2022-08-28 17:14:08,21.0,YouTube Music,1.0,No,No,No,Rock,Yes,No,179.0,Never,Rarely,Never,Rarely,Never,Sometimes,Rarely,Never,Never,Very frequently,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Rarely,6.0,5.0,0.0,0.0,No effect,I understand.,<30,-0.9999996419999997,-0.0031795386931635643,Medium,0.0
2022-08-28 17:14:32,29.0,Other streaming service,5.0,Yes,No,No,Jazz,Yes,Yes,200.0,Rarely,Never,Never,Rarely,Never,Never,Very frequently,Never,Rarely,Rarely,Rarely,Never,Sometimes,Never,Very frequently,Sometimes,7.0,2.0,3.0,1.0,Improve,I understand.,<30,-0.9999995999999997,-0.0031794966931635305,Low,2.0
2022-08-28 17:15:18,22.0,Spotify,10.0,No,Yes,Yes,EDM,No,Yes,128.0,Sometimes,Sometimes,Very frequently,Very frequently,Never,Never,Rarely,Never,Never,Never,Rarely,Never,Rarely,Never,Sometimes,Sometimes,4.0,7.0,7.0,3.0,Improve,I understand.,<30,-0.9999997439999997,-0.003179640693163566,High,2.0
2022-08-28 17:15:27,18.0,Spotify,4.0,Yes,Yes,Yes,Pop,Yes,Yes,130.0,Sometimes,Rarely,Sometimes,Rarely,Never,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,4.0,5.0,6.0,5.0,Improve,I understand.,<30,-0.9999997399999997,-0.003179636693163568,Medium,2.0
2022-08-28 17:19:10,13.0,Spotify,2.0,Yes,Yes,Yes,Rock,Yes,No,120.0,Rarely,Never,Sometimes,Very frequently,Rarely,Sometimes,Never,Never,Never,Sometimes,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,7.0,10.0,5.0,6.0,Worsen,I understand.,<30,-0.9999997599999998,-0.0031796566931636687,High,1.0
2022-08-28 17:27:12,24.0,Spotify,1.0,No,No,No,Metal,Yes,No,86.0,Sometimes,Never,Rarely,Rarely,Never,Rarely,Never,Never,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,6.0,4.0,5.0,0.0,Improve,I understand.,<30,-0.9999998279999999,-0.003179724693163744,Medium,0.0
2022-08-28 17:32:18,35.0,Spotify,6.0,Yes,No,No,Rock,Yes,Yes,166.0,Sometimes,Rarely,Sometimes,Very frequently,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Sometimes,4.0,1.0,3.0,1.0,No effect,I understand.,30-40,-0.9999996679999996,-0.003179564693163495,Low,2.0
2022-08-28 17:33:12,29.0,YouTube Music,1.0,Yes,Yes,No,Video game music,Yes,No,110.0,Sometimes,Never,Never,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Never,Sometimes,Rarely,Never,Sometimes,Sometimes,6.0,6.0,1.0,2.0,Improve,I understand.,<30,-0.9999997799999998,-0.0031796766931636578,Medium,0.0
2022-08-28 17:37:42,28.0,Spotify,6.0,Yes,No,No,Rock,No,No,144.0,Sometimes,Rarely,Never,Sometimes,Never,Rarely,Rarely,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,Very frequently,10.0,8.0,7.0,1.0,Improve,I understand.,<30,-0.9999997119999997,-0.003179608693163583,High,2.0
2022-08-28 17:40:15,32.0,Spotify,7.0,Yes,No,No,Pop,Yes,Yes,120.0,Sometimes,Never,Rarely,Never,Never,Sometimes,Rarely,Never,Never,Rarely,Rarely,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,10.0,8.0,2.0,8.0,Improve,I understand.,30-40,-0.9999997599999998,-0.0031796566931636687,High,2.0
2022-08-28 17:41:15,32.0,Other streaming service,1.0,No,No,No,EDM,Yes,No,120.0,Rarely,Never,Very frequently,Rarely,Rarely,Sometimes,Rarely,Never,Rarely,Rarely,Never,Sometimes,Rarely,Rarely,Rarely,Never,3.0,6.0,2.0,0.0,No effect,I understand.,30-40,-0.9999997599999998,-0.0031796566931636687,Medium,0.0
2022-08-28 17:43:22,21.0,Spotify,3.0,Yes,Yes,No,Rock,Yes,No,160.0,Never,Never,Never,Very frequently,Never,Sometimes,Never,Never,Never,Sometimes,Very frequently,Rarely,Never,Rarely,Very frequently,Sometimes,8.0,9.0,2.0,0.0,Improve,I understand.,<30,-0.9999996799999997,-0.0031795766931636,High,1.0
2022-08-28 17:54:30,18.0,Spotify,2.0,Yes,Yes,No,Video game music,No,Yes,101.0,Never,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Rarely,Never,Rarely,Never,Never,Sometimes,Very frequently,8.0,3.0,8.0,7.0,Improve,I understand.,<30,-0.9999997979999998,-0.0031796946931637042,Low,1.0
2022-08-28 17:56:27,19.0,Spotify,3.0,Yes,Yes,No,Classical,Yes,No,122.0,Very frequently,Rarely,Never,Never,Never,Never,Never,Rarely,Never,Sometimes,Never,Very frequently,Never,Never,Rarely,Sometimes,3.0,3.0,1.0,2.0,Improve,I understand.,<30,-0.9999997559999998,-0.003179652693163671,Low,1.0
2022-08-28 18:02:14,18.0,Apple Music,2.0,Yes,Yes,No,Pop,Yes,Yes,1589948.344992051,Rarely,Rarely,Never,Never,Never,Rarely,Never,Very frequently,Rarely,Rarely,Rarely,Very frequently,Rarely,Rarely,Rarely,Never,6.0,5.0,2.0,0.0,Improve,I understand.,<30,-0.996820103306836,1.1102230246251568e-16,Medium,1.0
2022-08-28 18:03:27,16.0,YouTube Music,3.0,Yes,No,Yes,Pop,No,No,1589948.344992051,Rarely,Sometimes,Sometimes,Never,Never,Rarely,Never,Sometimes,Never,Sometimes,Never,Very frequently,Never,Rarely,Very frequently,Rarely,0.0,0.0,4.0,0.0,No effect,I understand.,<30,-0.996820103306836,1.1102230246251568e-16,Low,1.0
2022-08-28 18:03:50,25.0,Spotify,1.5,Yes,No,No,Pop,No,No,61.0,Sometimes,Rarely,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Rarely,Rarely,Very frequently,Very frequently,Rarely,Very frequently,Never,6.0,5.0,0.0,2.0,Improve,I understand.,<30,-0.9999998779999999,-0.0031797746931637727,Medium,0.0
2022-08-28 18:06:24,17.0,Spotify,4.0,Yes,No,No,Lofi,Yes,Yes,79.0,Very frequently,Never,Never,Never,Sometimes,Sometimes,Rarely,Sometimes,Never,Very frequently,Never,Very frequently,Sometimes,Sometimes,Rarely,Very frequently,3.0,8.0,0.0,0.0,Improve,I understand.,<30,-0.9999998419999998,-0.003179738693163681,High,2.0
2022-08-28 18:08:44,16.0,Spotify,2.0,Yes,No,No,Rap,Yes,Yes,126.0,Very frequently,Never,Never,Never,Never,Very frequently,Never,Sometimes,Never,Rarely,Never,Very frequently,Very frequently,Very frequently,Never,Sometimes,1.0,8.0,0.0,0.0,No effect,I understand.,<30,-0.9999997479999998,-0.003179644693163675,High,1.0
2022-08-28 18:13:47,27.0,Spotify,10.0,Yes,No,No,Metal,Yes,Yes,185.0,Sometimes,Never,Sometimes,Never,Never,Sometimes,Rarely,Never,Never,Rarely,Very frequently,Very frequently,Rarely,Sometimes,Very frequently,Rarely,5.0,6.0,6.0,3.0,Improve,I understand.,<30,-0.9999996299999996,-0.0031795266931634596,Medium,2.0
2022-08-28 18:17:00,53.0,Spotify,7.0,Yes,No,No,Pop,Yes,Yes,92.0,Very frequently,Sometimes,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Very frequently,Very frequently,Rarely,Very frequently,Rarely,0.0,0.0,0.0,0.0,Improve,I understand.,50+,-0.9999998159999998,-0.0031797126931636392,Low,2.0
2022-08-28 18:17:46,25.0,Spotify,1.0,Yes,No,No,EDM,No,No,107.0,Never,Never,Very frequently,Never,Never,Rarely,Never,Rarely,Never,Rarely,Never,Never,Never,Never,Rarely,Rarely,0.0,8.0,0.0,0.0,Improve,I understand.,<30,-0.9999997859999998,-0.0031796826931637105,High,0.0
2022-08-28 18:18:12,34.0,Spotify,2.0,No,No,No,Metal,No,No,120.0,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Very frequently,Rarely,Never,Never,Sometimes,Never,3.0,7.0,0.0,0.0,Improve,I understand.,30-40,-0.9999997599999998,-0.0031796566931636687,High,1.0
